cpt_code,description,facility_rate
29819,Sho arthrs srg rmvl loose/fb,552.856725
29820,Sho arthrs srg prtl synvct,504.18385
29821,Sho arthrs srg compl synvct,560.2415750000001
29822,Sho arthrs srg lmtd dbrdmt,518.617875
29823,Sho arthrs srg xtnsv dbrdmt,561.584275
29824,Sho arthrs srg dstl claviclc,642.1462750000001
29825,Sho arthrs srg lss&rescj ads,556.213475
29826,Sho arthrs srg decompression,148.36835000000002
29827,Sho arthrs srg rt8tr cuf rpr,981.178025
29828,Sho arthrs srg bicp tenodsis,847.9150500000001
29830,Elbow arthroscopy,441.41262500000005
29834,Elbow arthroscopy/surgery,470.952025
29835,Elbow arthroscopy/surgery,489.41415000000006
29836,Elbow arthroscopy/surgery,550.8426750000001
29837,Elbow arthroscopy/surgery,509.21897500000006
29838,Elbow arthroscopy/surgery,561.2486
29840,Wrist arthroscopy,443.42667500000005
29843,Wrist arthroscopy/surgery,471.95905000000005
29844,Wrist arthroscopy/surgery,473.30175
29845,Wrist arthroscopy/surgery,549.4999750000001
29846,Wrist arthroscopy/surgery,490.421175
29847,Wrist arthroscopy/surgery,519.6249
29848,Wrist endoscopy/surgery,488.07145
29850,Knee arthroscopy/surgery,596.4944750000001
29851,Knee arthroscopy/surgery,866.0415
29855,Tibial arthroscopy/surgery,733.4498750000001
29856,Tibial arthroscopy/surgery,922.4349000000001
29860,Hip arthroscopy dx,618.3133500000001
29861,Hip arthro w/fb removal,660.6084000000001
29862,Hip arthr0 w/debridement,763.6606250000001
29863,Hip arthr0 w/synovectomy,760.9752250000001
29866,Autgrft implnt knee w/scope,984.1991
29867,Allgrft implnt knee w/scope,1184.5970750000001
29868,Meniscal trnspl knee w/scpe,1519.9364
29870,Arthrs knee dx w/wo syn bx,401.80297500000006
29871,Arthrs knee surg for infctj,493.77792500000004
29873,Arthrs knee surg w/lat rls,523.653
29874,Arthrs knee surg rmv loos/fb,508.54762500000004
29875,Arthrs knee surg synvct lmtd,476.6585
29876,Arthrs knee surg synvct maj,617.9776750000001
29877,Arthrs knee surg dbrdmt/shvg,589.780975
29879,Arthrs kne srg abrasj arthrp,626.36955
29880,Arthrs kne srg mnisectmy m&l,535.7373000000001
29881,Arthrs kne srg mnisectmy m/l,518.2822
29882,Arthrs kne srg mnisc rpr m/l,645.16735
29883,Arthrs kne srg mnisc rpr m&l,789.8432750000001
29884,Arthrs knee surg lysis ads,589.109625
29885,Arthrs kne srg drlg ost diss,715.994775
29886,Arthrs knee surg drlg od les,607.907425
29887,Arthrs knee srg drlg od fixj,713.980725
29888,Arthrs aid acl rpr/agmntj,893.9025250000001
29889,Arthrs aid pcl rpr/agmntj,1137.93825
29891,Arthr ank ostchn df tal&/tib,637.1111500000001
29892,Arthrs aid rpr od les/tib fx,600.5225750000001
29893,Endoscopic plantr fasciotomy,419.92942500000004
29894,Ankle arthroscopy/surgery,477.3298500000001
29895,Ankle arthroscopy/surgery,435.70615000000004
29897,Ankle arthroscopy/surgery,467.25960000000003
29898,Ankle arthroscopy/surgery,526.3384
29899,Ankle arthroscopy/surgery,925.79165
29900,Mcp joint arthroscopy dx,496.463325
29901,Mcp joint arthroscopy surg,526.3384
29902,Mcp joint arthroscopy surg,555.20645
29904,Subtalar arthro w/fb rmvl,605.222025
29905,Subtalar arthro w/exc,480.01525000000004
29906,Subtalar arthro w/deb,629.05495
29907,Subtalar arthro w/fusion,824.0821250000001
29914,Hip arthro w/femoroplasty,919.7495
29915,Hip arthro acetabuloplasty,936.8689250000001
29916,Hip arthro w/labral repair,935.19055
30000,Drainage of nose lesion,111.10842500000001
30020,Drainage of nose lesion,112.11545000000001
30100,Intranasal biopsy,61.42852500000001
30110,Removal of nose polyp(s),120.50732500000001
30115,Removal of nose polyp(s),435.70615000000004
30117,Removal of intranasal lesion,376.29167500000005
30118,Removal of intranasal lesion,639.4608750000001
30120,Revision of nose,376.29167500000005
30124,Removal of nose lesion,280.959975
30125,Removal of nose lesion,593.8090750000001
30130,Excise inferior turbinate,395.089475
30140,Resect inferior turbinate,154.074825
30150,Rhinectomy partial,721.0299000000001
30160,Rhinectomy total,731.7715000000001
30200,Injection treatment of nose,54.37935000000001
30210,Nasal sinus therapy,97.01007500000001
30220,Insert nasal septal button,116.47922500000001
30300,Remove nasal foreign body,116.14355
30310,Remove nasal foreign body,191.33475
30320,Remove nasal foreign body,455.51097500000003
30400,Reconstruction of nose,1202.0521750000003
30410,Reconstruction of nose,1361.162125
30420,Reconstruction of nose,1318.867075
30430,Revision of nose,1068.4535250000001
30435,Revision of nose,1297.0482000000002
30450,Revision of nose,1648.8356
30460,Revision of nose,771.38115
30462,Revision of nose,1468.9138
30465,Repair nasal stenosis,927.4700250000001
30468,Rpr nsl vlv collapse w/implt,146.35430000000002
30469,Rpr nsl vlv collapse w/rmdlg,130.24190000000002
30520,Repair of nasal septum,616.2993
30540,Rpr choanal atresia ntranasl,676.0494500000001
30545,Rpr choanal atresia trsnpltn,906.6581750000001
30560,Lysis intranasal synechia,140.31215
30580,Repair upper jaw fistula,421.94347500000003
30600,Repair mouth/nose fistula,387.36895
30620,Intranasal reconstruction,620.663075
30630,Repair nasal septum defect,610.9285
30801,Ablate inf turbinate superf,140.98350000000002
30802,Ablate inf turbinate submuc,184.28557500000002
30901,Control of nosebleed,50.015575000000005
30903,Control of nosebleed,70.156075
30905,Control of nosebleed,99.69547500000002
30906,Repeat control of nosebleed,119.835975
30915,Ligation nasal sinus artery,543.4578250000001
30920,Ligation upper jaw artery,779.7730250000001
30930,Ther fx nasal inf turbinate,109.43005
31000,Irrigation maxillary sinus,102.71655000000001
31002,Irrigation sphenoid sinus,168.17317500000001
31020,Exploration maxillary sinus,328.625825
31030,Exploration maxillary sinus,476.6585
31032,Explore sinus remove polyps,554.5351
31040,Exploration behind upper jaw,725.393675
31050,Exploration sphenoid sinus,479.3439
31051,Sphenoid sinus surgery,638.45385
31070,Exploration of frontal sinus,445.10505
31075,Exploration of frontal sinus,753.2547000000001
31080,Removal of frontal sinus,987.5558500000001
31081,Removal of frontal sinus,1054.0195
31084,Removal of frontal sinus,1088.594025
31085,Removal of frontal sinus,1119.4761250000001
31086,Removal of frontal sinus,1061.740025
31087,Removal of frontal sinus,1005.6823
31090,Exploration of sinuses,1016.4239000000001
31200,Removal of ethmoid sinus,587.0955749999999
31201,Removal of ethmoid sinus,712.9737
31205,Removal of ethmoid sinus,845.2296500000001
31225,Removal of upper jaw,1585.393025
31230,Removal of upper jaw,1753.230525
31231,Nasal endoscopy dx,55.0507
31233,Nsl/sins ndsc dx max sinusc,117.82192500000001
31235,Nsl/sins ndsc dx sphn sinusc,138.633775
31237,Nsl/sins ndsc surg bx polypc,138.96945
31238,Nsl/sins ndsc srg nsl hemrrg,145.01160000000002
31239,Nsl/sinus endoscopy surg dcr,527.3454250000001
31240,Nsl/sns ndsc cnch bull rescj,137.291075
31241,Nsl/sns ndsc lig sphnptn art,374.948975
31242,Nsl/sinus ndsc rf abltj pnn,135.61270000000002
31243,Nsl/sinus ndsc cryoabltj pnn,135.61270000000002
31253,Nsl/sins ndsc total,422.27915
31254,Nsl/sins ndsc w/prtl ethmdct,206.77580000000003
31255,Nsl/sins ndsc w/tot ethmdct,274.58215
31256,Exploration maxillary sinus,153.40347500000001
31257,Nsl/sins ndsc tot w/sphendt,376.963025
31259,Nsl/sins ndsc sphn tiss rmvl,399.11757500000004
31267,Endoscopy maxillary sinus,225.23792500000002
31276,Nsl/sins ndsc frnt tiss rmvl,319.56260000000003
31287,Nasal/sinus endoscopy surg,171.19425
31288,Nasal/sinus endoscopy surg,199.055275
31290,Nasal/sinus endoscopy surg,997.2904250000001
31291,Nasal/sinus endoscopy surg,1082.2162
31292,Nsl/sins ndsc med/inf dcmprn,858.65665
31293,Nsl/sins ndsc med&inf dcmprn,927.8057000000001
31294,Nsl/sins ndsc surg on dcmprn,1057.37625
31295,Nsl/sins ndsc surg max sins,135.61270000000002
31296,Nsl/sins ndsc surg frnt sins,153.0678
31297,Nsl/sins ndsc surg sphn sins,124.19975000000001
31298,Nsl/sins ndsc surg frnt&sphn,216.84605000000002
31300,Removal of larynx lesion,1127.19665
31360,Removal of larynx,1814.6590500000002
31365,Removal of larynx,2227.203625
31367,Partial removal of larynx,1931.47395
31368,Partial removal of larynx,2129.186525
31370,Partial removal of larynx,1821.7082250000003
31375,Partial removal of larynx,1734.7684000000002
31380,Partial removal of larynx,1711.9425
31382,Partial removal of larynx,1867.3600250000002
31390,Removal of larynx & pharynx,2443.0426500000003
31395,Reconstruct larynx & pharynx,2566.9067250000003
31400,Revision of larynx,938.5473000000001
31420,Epiglottidectomy,745.1985000000001
31500,Insert emergency airway,133.59865000000002
31502,Change of windpipe airway,30.546425000000003
31505,Diagnostic laryngoscopy,44.980450000000005
31510,Laryngoscopy with biopsy,105.73762500000001
31511,Remove foreign body larynx,117.15057500000002
31512,Removal of larynx lesion,113.12247500000001
31513,Injection into vocal cord,114.12950000000001
31515,Laryngoscopy for aspiration,102.04520000000001
31520,Dx laryngoscopy newborn,135.61270000000002
31525,Dx laryngoscopy excl nb,138.2981
31526,Dx laryngoscopy w/oper scope,135.948375
31527,Laryngoscopy for treatment,167.50182500000003
31528,Laryngoscopy and dilation,125.54245000000002
31529,Laryngoscopy and dilation,138.633775
31530,Laryngoscopy w/fb removal,173.87965
31531,Laryngoscopy w/fb & op scope,182.60720000000003
31535,Laryngoscopy w/biopsy,162.802375
31536,Laryngoscopy w/bx & op scope,179.92180000000002
31540,Laryngoscopy w/exc of tumor,206.44012500000002
31541,Larynscop w/tumr exc + scope,224.56657500000003
31545,Remove vc lesion w/scope,307.142625
31546,Remove vc lesion scope/graft,462.895825
31551,Laryngoplasty laryngeal sten,1378.2815500000002
31552,Laryngoplasty laryngeal sten,1334.308125
31553,Laryngoplasty laryngeal sten,1507.18075
31554,Laryngoplasty laryngeal sten,1507.8521
31560,Laryngoscop w/arytenoidectom,265.18325000000004
31561,Larynscop remve cart + scop,289.35185
31570,Laryngoscope w/vc inj,197.3769
31571,Laryngoscop w/vc inj + scope,212.48227500000002
31572,Largsc w/laser dstrj les,155.7532
31573,Largsc w/ther injection,129.57055
31574,Largsc w/njx augmentation,129.906225
31575,Diagnostic laryngoscopy,61.42852500000001
31576,Laryngoscopy with biopsy,104.394925
31577,Largsc w/rmvl foreign bdy(s),119.50030000000001
31578,Largsc w/removal lesion,129.906225
31579,Laryngoscopy telescopic,104.394925
31580,Laryngoplasty laryngeal web,1171.50575
31584,Laryngoplasty fx rdctj fixj,1272.8796000000002
31587,Laryngoplasty cricoid split,1095.978875
31590,Reinnervate larynx,886.517675
31591,Laryngoplasty medialization,1004.675275
31592,Cricotracheal resection,1538.7342000000003
31600,Planned tracheostomy,274.58215
31601,Planned tracheostomy<2 yrs,381.3268
31603,Emer tracheostomy ttrach,279.95295000000004
31605,Emer tracheostomy cthyr mem,304.12155
31610,Tracheostomy fenest skin flp,865.034475
31611,Constj trachesophgl fstl,493.44225
31612,Perq trchl pnxr ttrach aspir,41.959375
31613,Tracheostoma revj simple,398.11055
31614,Tracheostoma revj complex,645.5030250000001
31615,Trcheobrnchsc est trachs inc,102.380875
31622,Dx bronchoscope/wash,120.84300000000002
31623,Dx bronchoscope/brush,119.835975
31624,Dx bronchoscope/lavage,121.51435000000001
31625,Bronchoscopy w/biopsy(s),141.319175
31626,Bronchoscopy w/markers,178.91477500000002
31627,Navigational bronchoscopy,85.597125
31628,Bronchoscopy/lung bx each,159.445625
31629,Bronchoscopy/needle bx each,169.1802
31630,Bronchoscopy dilate/fx repr,177.572075
31631,Bronchoscopy dilate w/stent,200.73365000000004
31632,Bronchoscopy/lung bx addl,43.302075
31633,Bronchoscopy/needle bx addl,56.3934
31634,Bronch w/balloon occlusion,171.19425
31635,Bronchoscopy w/fb removal,159.10995000000003
31636,Bronchoscopy bronch stents,196.369875
31637,Bronchoscopy stent add-on,67.470675
31638,Bronchoscopy revise stent,220.2028
31640,Bronchoscopy w/tumor excise,219.19577500000003
31641,Bronchoscopy treat blockage,225.5736
31643,Diag bronchoscope/catheter,153.0678
31645,Brnchsc w/ther aspir 1st,133.93432500000003
31646,Brnchsc w/ther aspir sbsq,129.57055
31647,Bronchial valve init insert,185.96395
31648,Bronchial valve remov init,177.90775000000002
31649,Bronchial valve remov addl,62.099875000000004
31651,Bronchial valve addl insert,67.470675
31652,Bronch ebus samplng 1/2 node,199.055275
31653,Bronch ebus samplng 3/> node,220.2028
31654,Bronch ebus ivntj perph les,60.08582500000001
31660,Bronch thermoplsty 1 lobe,170.52290000000002
31661,Bronch thermoplsty 2/> lobes,179.586125
31717,Bronchial brush biopsy,97.01007500000001
31720,Clearance of airways,45.65180000000001
31725,Clearance of airways,70.827425
31730,Intro windpipe wire/tube,133.93432500000003
31750,Tracheoplasty cervical,1253.4104500000003
31755,Trachplsty trchphryngl fstlj,1601.505425
31760,Tracheoplasty intrathoracic,1320.5454500000003
31766,Carinal reconstruction,1677.0323
31770,Repair/graft of bronchus,1259.4526000000003
31775,Reconstruct bronchus,1328.9373250000003
31780,Reconstruct windpipe,1035.557375
31781,Reconstruct windpipe,1231.2559
31785,Remove windpipe lesion,923.4419250000001
31786,Remove windpipe lesion,1367.53995
31800,Repair of windpipe injury,647.8527500000001
31805,Repair of windpipe injury,798.9065
31820,Closure of windpipe lesion,301.77182500000004
31825,Repair of windpipe defect,432.34940000000006
31830,Revise windpipe scar,332.653925
32035,Thoracostomy w/rib resection,731.1001500000001
32036,Thoracostomy w/flap drainage,778.4303250000002
32096,Open wedge/bx lung infiltr,768.0244
32097,Open wedge/bx lung nodule,773.7308750000001
32098,Open biopsy of lung pleura,725.0580000000001
32100,Exploration of chest,781.115725
32110,Explore/repair chest,1402.7858250000002
32120,Re-exploration of chest,853.2858500000001
32124,Explore chest free adhesions,903.6371000000001
32140,Removal of lung lesion(s),960.0305000000001
32141,Remove/treat lung lesions,1440.7171
32150,Removal of lung lesion(s),980.5066750000001
32151,Remove lung foreign body,973.4575000000001
32160,Open chest heart massage,776.0806000000001
32200,Drain open lung lesion,1114.4410000000003
32215,Treat chest lining,787.4935500000001
32220,Release of lung,1546.1190500000002
32225,Partial release of lung,962.3802250000001
32310,Removal of chest lining,893.9025250000001
32320,Free/remove chest lining,1540.412575
32400,Needle biopsy chest lining,72.841475
32408,Core ndl bx lng/med perq,131.248925
32440,Remove lung pneumonectomy,1497.1105000000002
32442,Sleeve pneumonectomy,2840.4818500000006
32445,Removal of lung extrapleural,3311.4338750000006
32480,Partial removal of lung,1409.4993250000002
32482,Bilobectomy,1511.5445250000002
32484,Segmentectomy,1359.8194250000001
32486,Sleeve lobectomy,2186.922625
32488,Completion pneumonectomy,2250.3652
32491,Lung volume reduction,1414.53445
32501,Repair bronchus add-on,221.88117500000004
32503,Resect apical lung tumor,1701.536575
32504,Resect apical lung tum/chest,1929.124225
32505,Wedge resect of lung initial,899.273325
32506,Wedge resect of lung add-on,141.99052500000002
32507,Wedge resect of lung diag,141.99052500000002
32540,Removal of lung lesion,1641.786425
32550,Insert pleural cath,182.271525
32551,Insertion of chest tube,143.6689
32552,Remove lung catheter,148.36835000000002
32553,Ins mark thor for rt perq,152.732125
32554,Aspirate pleura w/o imaging,79.55497500000001
32555,Aspirate pleura w/ imaging,94.32467500000001
32556,Insert cath pleura w/o image,112.451125
32557,Insert cath pleura w/ image,129.906225
32560,Treat pleurodesis w/agent,68.813375
32561,Lyse chest fibrin init day,60.42150000000001
